comparison	predictor_family	predictor_context	ngram_context	context_limited_context	layer	fold	n_train	n_test	ll_m0_mean	ll_predictor_mean	ll_layer_mean	ll_joint_mean	delta_predictor_given_layer_mean	delta_layer_given_predictor_mean	delta_n_given_l_mean	delta_l_given_n_mean	delta_c_given_l_mean	delta_l_given_c_mean	ll_m0_sum	ll_predictor_sum	ll_layer_sum	ll_joint_sum	delta_predictor_given_layer_sum	delta_layer_given_predictor_sum	delta_n_given_l_sum	delta_l_given_n_sum	delta_c_given_l_sum	delta_l_given_c_sum
ngram_vs_internal_layer	ngram	4	4	NA	9	2	55	14	-4.29064189756782	-4.71239152570042	-4.424919379381	-5.25639641792503	-0.831477038544037	-0.544004892224614	-0.831477038544037	-0.544004892224614	NA	NA	-60.0689865659494	-65.9734813598058	-61.9488713113339	-73.5895498509504	-11.6406785396165	-7.6160684911446	-11.6406785396165	-7.6160684911446	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	9	3	56	13	-4.48576350731261	-4.47287780227243	-4.66460925214565	-4.66598225300346	-0.00137300085781078	-0.193104450731024	-0.00137300085781078	-0.193104450731024	NA	NA	-58.3149255950639	-58.1474114295416	-60.6399202778934	-60.6577692890449	-0.017849011151533	-2.51035785950332	-0.017849011151533	-2.51035785950332	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	9	4	55	14	-4.50098795230378	-4.23409826973594	-4.69989915885476	-4.56292867344175	0.136970485413018	-0.328830403705802	0.136970485413018	-0.328830403705802	NA	NA	-63.0138313322529	-59.2773757763032	-65.7985882239667	-63.8810014281845	1.91758679578225	-4.60362565188124	1.91758679578225	-4.60362565188124	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	9	5	55	14	-4.47332100027648	-4.39301489762213	-4.57390741823104	-5.01987466416256	-0.445967245931516	-0.626859766540432	-0.445967245931516	-0.626859766540432	NA	NA	-62.6264940038707	-61.5022085667098	-64.0347038552346	-70.2782452982758	-6.24354144304121	-8.77603673156604	-6.24354144304121	-8.77603673156604	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	10	1	55	14	-5.29240978175123	-5.40665196776233	-5.39663148600437	-5.99650084244083	-0.599869356436457	-0.589848874678499	-0.599869356436457	-0.589848874678499	NA	NA	-74.0937369445172	-75.6931275486726	-75.5528408040612	-83.9510117941716	-8.3981709901104	-8.25788424549899	-8.3981709901104	-8.25788424549899	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	10	2	55	14	-4.29064189756782	-4.71239152570042	-4.4704965712787	-5.18873344067509	-0.718236869396387	-0.476341914974673	-0.718236869396387	-0.476341914974673	NA	NA	-60.0689865659494	-65.9734813598058	-62.5869519979018	-72.6422681694513	-10.0553161715494	-6.66878680964541	-10.0553161715494	-6.66878680964541	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	10	3	56	13	-4.48576350731261	-4.47287780227243	-4.8133710700393	-4.7941503510691	0.0192207189701987	-0.321272548796669	0.0192207189701987	-0.321272548796669	NA	NA	-58.3149255950639	-58.1474114295416	-62.5738239105109	-62.3239545638983	0.249869346612577	-4.17654313435671	0.249869346612577	-4.17654313435671	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	10	4	55	14	-4.50098795230378	-4.23409826973594	-4.56429203732462	-4.5137684528335	0.0505235844911258	-0.279670183097553	0.0505235844911258	-0.279670183097553	NA	NA	-63.0138313322529	-59.2773757763032	-63.9000885225447	-63.1927583396689	0.707330182875765	-3.91538256336573	0.707330182875765	-3.91538256336573	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	10	5	55	14	-4.47332100027648	-4.39301489762213	-4.48832735197952	-4.47416287508403	0.0141644768954876	-0.0811479774619093	0.0141644768954876	-0.0811479774619093	NA	NA	-62.6264940038707	-61.5022085667098	-62.8365829277133	-62.6382802511765	0.198302676536827	-1.13607168446673	0.198302676536827	-1.13607168446673	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	11	1	55	14	-5.29240978175123	-5.40665196776233	-5.37135161562745	-6.00277441783029	-0.63142280220284	-0.596122450067961	-0.63142280220284	-0.596122450067961	NA	NA	-74.0937369445172	-75.6931275486726	-75.1989226187843	-84.0388418496241	-8.83991923083977	-8.34571430095146	-8.83991923083977	-8.34571430095146	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	11	2	55	14	-4.29064189756782	-4.71239152570042	-4.5940361501293	-4.97050769890549	-0.376471548776188	-0.258116173205071	-0.376471548776188	-0.258116173205071	NA	NA	-60.0689865659494	-65.9734813598058	-64.3165061018102	-69.5871077846768	-5.27060168286663	-3.61362642487099	-5.27060168286663	-3.61362642487099	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	11	3	56	13	-4.48576350731261	-4.47287780227243	-4.92829297152051	-4.71932030389697	0.208972667623544	-0.246442501624533	0.208972667623544	-0.246442501624533	NA	NA	-58.3149255950639	-58.1474114295416	-64.0678086297666	-61.3511639506606	2.71664467910607	-3.20375252111894	2.71664467910607	-3.20375252111894	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	11	4	55	14	-4.50098795230378	-4.23409826973594	-4.49928966303261	-4.40533418308002	0.0939554799525935	-0.171235913344073	0.0939554799525935	-0.171235913344073	NA	NA	-63.0138313322529	-59.2773757763032	-62.9900552824566	-61.6746785631202	1.31537671933632	-2.39730278681701	1.31537671933632	-2.39730278681701	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	11	5	55	14	-4.47332100027648	-4.39301489762213	-4.40383258702977	-4.40359876952987	0.000233817499903921	-0.010583871907742	0.000233817499903921	-0.010583871907742	NA	NA	-62.6264940038707	-61.5022085667098	-61.6536562184168	-61.6503827734181	0.0032734449986549	-0.148174206708383	0.0032734449986549	-0.148174206708383	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	1	55	14	-5.29240978175123	-5.40665196776233	-5.32001794478252	-5.72187276813653	-0.401854823354013	-0.315220800374202	-0.401854823354013	-0.315220800374202	NA	NA	-74.0937369445172	-75.6931275486726	-74.4802512269553	-80.1062187539114	-5.62596752695617	-4.41309120523881	-5.62596752695617	-4.41309120523881	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	2	55	14	-4.29064189756782	-4.71239152570042	-4.71057785159665	-5.00474548735132	-0.294167635754675	-0.292353961650904	-0.294167635754675	-0.292353961650904	NA	NA	-60.0689865659494	-65.9734813598058	-65.948089922353	-70.0664368229185	-4.11834690056546	-4.09295546311266	-4.11834690056546	-4.09295546311266	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	3	56	13	-4.48576350731261	-4.47287780227243	-4.76702166784317	-4.49527305925381	0.271748608589363	-0.0223952569813761	0.271748608589363	-0.0223952569813761	NA	NA	-58.3149255950639	-58.1474114295416	-61.9712816819612	-58.4385497702995	3.53273191166172	-0.29113834075789	3.53273191166172	-0.29113834075789	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	4	55	14	-4.50098795230378	-4.23409826973594	-4.51164707394474	-4.44309625950483	0.0685508144399032	-0.208997989768888	0.0685508144399032	-0.208997989768888	NA	NA	-63.0138313322529	-59.2773757763032	-63.1630590352263	-62.2033476330677	0.959711402158646	-2.92597185676443	0.959711402158646	-2.92597185676443	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	5	55	14	-4.47332100027648	-4.39301489762213	-4.38191384244626	-4.38145077136001	0.000463071086249656	0.0115641262621118	0.000463071086249656	0.0115641262621118	NA	NA	-62.6264940038707	-61.5022085667098	-61.3467937942477	-61.3403107990402	0.00648299520749873	0.161897767669572	0.00648299520749873	0.161897767669572	NA	NA
context_limited_vs_internal_layer	context_limited	1	NA	1	1	1	55	14	-5.29240978175123	-6.29104369746201	-5.60342713157841	-7.37808493203652	-1.77465780045811	-1.08704123457451	NA	NA	-1.77465780045811	-1.08704123457451	-74.0937369445172	-88.0746117644681	-78.4479798420977	-103.293189048511	-24.8452092064136	-15.2185772840432	NA	NA	-24.8452092064136	-15.2185772840432
context_limited_vs_internal_layer	context_limited	1	NA	1	1	2	55	14	-4.29064189756782	-4.35803091610383	-4.36043733180941	-4.52151104658191	-0.161073714772495	-0.163480130478072	NA	NA	-0.161073714772495	-0.163480130478072	-60.0689865659494	-61.0124328254537	-61.0461226453317	-63.3011546521467	-2.25503200681494	-2.288721826693	NA	NA	-2.25503200681494	-2.288721826693
context_limited_vs_internal_layer	context_limited	1	NA	1	1	3	56	13	-4.48576350731261	-4.63418316158586	-4.56455050494371	-5.0443009620034	-0.479750457059684	-0.41011780041754	NA	NA	-0.479750457059684	-0.41011780041754	-58.3149255950639	-60.2443811006162	-59.3391565642683	-65.5759125060442	-6.2367559417759	-5.33153140542802	NA	NA	-6.2367559417759	-5.33153140542802
context_limited_vs_internal_layer	context_limited	1	NA	1	1	4	55	14	-4.50098795230378	-4.5125962715087	-4.60356852565097	-4.73997604325536	-0.136407517604391	-0.227379771746659	NA	NA	-0.136407517604391	-0.227379771746659	-63.0138313322529	-63.1763478011218	-64.4499593591135	-66.359664605575	-1.90970524646146	-3.18331680445323	NA	NA	-1.90970524646146	-3.18331680445323
context_limited_vs_internal_layer	context_limited	1	NA	1	1	5	55	14	-4.47332100027648	-5.22775764023837	-4.64675341768391	-6.89455321292768	-2.24779979524377	-1.66679557268931	NA	NA	-2.24779979524377	-1.66679557268931	-62.6264940038707	-73.1886069633372	-65.0545478475747	-96.5237449809875	-31.4691971334128	-23.3351380176503	NA	NA	-31.4691971334128	-23.3351380176503
context_limited_vs_internal_layer	context_limited	1	NA	1	2	1	55	14	-5.29240978175123	-6.29104369746201	-5.83286786815419	-7.64636551155627	-1.81349764340208	-1.35532181409426	NA	NA	-1.81349764340208	-1.35532181409426	-74.0937369445172	-88.0746117644681	-81.6601501541587	-107.049117161788	-25.3889670076291	-18.9745053973197	NA	NA	-25.3889670076291	-18.9745053973197
context_limited_vs_internal_layer	context_limited	1	NA	1	2	2	55	14	-4.29064189756782	-4.35803091610383	-4.40351145758547	-4.6624247845575	-0.258913326972023	-0.304393868453661	NA	NA	-0.258913326972023	-0.304393868453661	-60.0689865659494	-61.0124328254537	-61.6491604061966	-65.2739469838049	-3.62478657760833	-4.26151415835126	NA	NA	-3.62478657760833	-4.26151415835126
context_limited_vs_internal_layer	context_limited	1	NA	1	2	3	56	13	-4.48576350731261	-4.63418316158586	-4.49375916742836	-4.98505402483813	-0.491294857409776	-0.350870863252272	NA	NA	-0.491294857409776	-0.350870863252272	-58.3149255950639	-60.2443811006162	-58.4188691765686	-64.8057023228957	-6.38683314632707	-4.56132122227952	NA	NA	-6.38683314632707	-4.56132122227952
context_limited_vs_internal_layer	context_limited	1	NA	1	2	4	55	14	-4.50098795230378	-4.5125962715087	-4.63037179329965	-4.82071196433006	-0.190340171030405	-0.308115692821361	NA	NA	-0.190340171030405	-0.308115692821361	-63.0138313322529	-63.1763478011218	-64.8252051061952	-67.4899675006208	-2.66476239442567	-4.31361969949906	NA	NA	-2.66476239442567	-4.31361969949906
context_limited_vs_internal_layer	context_limited	1	NA	1	2	5	55	14	-4.47332100027648	-5.22775764023837	-4.59854371265617	-6.8170562631331	-2.21851255047693	-1.58929862289473	NA	NA	-2.21851255047693	-1.58929862289473	-62.6264940038707	-73.1886069633372	-64.3796119771864	-95.4387876838634	-31.059175706677	-22.2501807205262	NA	NA	-31.059175706677	-22.2501807205262
context_limited_vs_internal_layer	context_limited	1	NA	1	3	1	55	14	-5.29240978175123	-6.29104369746201	-5.93873272755942	-7.62898066840272	-1.6902479408433	-1.33793697094071	NA	NA	-1.6902479408433	-1.33793697094071	-74.0937369445172	-88.0746117644681	-83.1422581858319	-106.805729357638	-23.6634711718062	-18.73111759317	NA	NA	-23.6634711718062	-18.73111759317
context_limited_vs_internal_layer	context_limited	1	NA	1	3	2	55	14	-4.29064189756782	-4.35803091610383	-4.39514493431211	-4.63218091865724	-0.237035984345125	-0.274150002553404	NA	NA	-0.237035984345125	-0.274150002553404	-60.0689865659494	-61.0124328254537	-61.5320290803696	-64.8505328612013	-3.31850378083175	-3.83810003574766	NA	NA	-3.31850378083175	-3.83810003574766
context_limited_vs_internal_layer	context_limited	1	NA	1	3	3	56	13	-4.48576350731261	-4.63418316158586	-4.45015779463162	-4.74759446819612	-0.297436673564501	-0.113411306610262	NA	NA	-0.297436673564501	-0.113411306610262	-58.3149255950639	-60.2443811006162	-57.8520513302111	-61.7187280865496	-3.86667675633851	-1.4743469859334	NA	NA	-3.86667675633851	-1.4743469859334
context_limited_vs_internal_layer	context_limited	1	NA	1	3	4	55	14	-4.50098795230378	-4.5125962715087	-4.7384719102892	-5.13879564785627	-0.400323737567063	-0.626199376347569	NA	NA	-0.400323737567063	-0.626199376347569	-63.0138313322529	-63.1763478011218	-66.3386067440489	-71.9431390699877	-5.60453232593888	-8.76679126886597	NA	NA	-5.60453232593888	-8.76679126886597
context_limited_vs_internal_layer	context_limited	1	NA	1	3	5	55	14	-4.47332100027648	-5.22775764023837	-4.629165655074	-6.60262205249942	-1.97345639742541	-1.37486441226104	NA	NA	-1.97345639742541	-1.37486441226104	-62.6264940038707	-73.1886069633372	-64.8083191710361	-92.4367087349918	-27.6283895639558	-19.2481017716546	NA	NA	-27.6283895639558	-19.2481017716546
context_limited_vs_internal_layer	context_limited	1	NA	1	4	1	55	14	-5.29240978175123	-6.29104369746201	-5.89192931711302	-7.64084276972492	-1.7489134526119	-1.34979907226291	NA	NA	-1.7489134526119	-1.34979907226291	-74.0937369445172	-88.0746117644681	-82.4870104395823	-106.971798776149	-24.4847883365666	-18.8971870116808	NA	NA	-24.4847883365666	-18.8971870116808
context_limited_vs_internal_layer	context_limited	1	NA	1	4	2	55	14	-4.29064189756782	-4.35803091610383	-4.38493257656107	-4.56658936747478	-0.181656790913709	-0.208558451370947	NA	NA	-0.181656790913709	-0.208558451370947	-60.0689865659494	-61.0124328254537	-61.389056071855	-63.9322511446469	-2.54319507279192	-2.91981831919325	NA	NA	-2.54319507279192	-2.91981831919325
context_limited_vs_internal_layer	context_limited	1	NA	1	4	3	56	13	-4.48576350731261	-4.63418316158586	-4.51080748944729	-4.62585149753537	-0.11504400808808	0.00833166405048846	NA	NA	-0.11504400808808	0.00833166405048846	-58.3149255950639	-60.2443811006162	-58.6404973628148	-60.1360694679598	-1.49557210514504	0.108311632656346	NA	NA	-1.49557210514504	0.108311632656346
context_limited_vs_internal_layer	context_limited	1	NA	1	4	4	55	14	-4.50098795230378	-4.5125962715087	-4.712556801013	-5.09641741009194	-0.383860609078944	-0.583821138583242	NA	NA	-0.383860609078944	-0.583821138583242	-63.0138313322529	-63.1763478011218	-65.9757952141819	-71.3498437412872	-5.37404852710522	-8.17349594016539	NA	NA	-5.37404852710522	-8.17349594016539
context_limited_vs_internal_layer	context_limited	1	NA	1	4	5	55	14	-4.47332100027648	-5.22775764023837	-4.62629678010653	-6.80438378721887	-2.17808700711235	-1.5766261469805	NA	NA	-2.17808700711235	-1.5766261469805	-62.6264940038707	-73.1886069633372	-64.7681549214914	-95.2613730210642	-30.4932180995728	-22.072766057727	NA	NA	-30.4932180995728	-22.072766057727
context_limited_vs_internal_layer	context_limited	1	NA	1	5	1	55	14	-5.29240978175123	-6.29104369746201	-5.59715223941795	-7.34189298567578	-1.74474074625783	-1.05084928821377	NA	NA	-1.74474074625783	-1.05084928821377	-74.0937369445172	-88.0746117644681	-78.3601313518513	-102.786501799461	-24.4263704476097	-14.7118900349928	NA	NA	-24.4263704476097	-14.7118900349928
context_limited_vs_internal_layer	context_limited	1	NA	1	5	2	55	14	-4.29064189756782	-4.35803091610383	-4.41582430842296	-4.64092113759529	-0.225096829172331	-0.282890221491452	NA	NA	-0.225096829172331	-0.282890221491452	-60.0689865659494	-61.0124328254537	-61.8215403179214	-64.972895926334	-3.15135560841263	-3.96046310088033	NA	NA	-3.15135560841263	-3.96046310088033
context_limited_vs_internal_layer	context_limited	1	NA	1	5	3	56	13	-4.48576350731261	-4.63418316158586	-4.59775615160573	-4.67681413083981	-0.0790579792340775	-0.0426309692539482	NA	NA	-0.0790579792340775	-0.0426309692539482	-58.3149255950639	-60.2443811006162	-59.7708299708745	-60.7985837009175	-1.02775373004302	-0.554202600301331	NA	NA	-1.02775373004302	-0.554202600301331
context_limited_vs_internal_layer	context_limited	1	NA	1	5	4	55	14	-4.50098795230378	-4.5125962715087	-4.68468042864327	-5.07555919671128	-0.390878768068016	-0.562962925202583	NA	NA	-0.390878768068016	-0.562962925202583	-63.0138313322529	-63.1763478011218	-65.5855260010057	-71.0578287539579	-5.47230275295223	-7.88148095283616	NA	NA	-5.47230275295223	-7.88148095283616
context_limited_vs_internal_layer	context_limited	1	NA	1	5	5	55	14	-4.47332100027648	-5.22775764023837	-4.48459617040148	-6.23145390775269	-1.74685773735121	-1.00369626751432	NA	NA	-1.74685773735121	-1.00369626751432	-62.6264940038707	-73.1886069633372	-62.7843463856207	-87.2403547085376	-24.4560083229169	-14.0517477452004	NA	NA	-24.4560083229169	-14.0517477452004
context_limited_vs_internal_layer	context_limited	1	NA	1	6	1	55	14	-5.29240978175123	-6.29104369746201	-5.47100345719422	-7.6263004406462	-2.15529698345197	-1.33525674318419	NA	NA	-2.15529698345197	-1.33525674318419	-74.0937369445172	-88.0746117644681	-76.5940484007191	-106.768206169047	-30.1741577683276	-18.6935944045786	NA	NA	-30.1741577683276	-18.6935944045786
context_limited_vs_internal_layer	context_limited	1	NA	1	6	2	55	14	-4.29064189756782	-4.35803091610383	-4.44617589239065	-4.75576642617976	-0.309590533789108	-0.397735510075926	NA	NA	-0.309590533789108	-0.397735510075926	-60.0689865659494	-61.0124328254537	-62.2464624934691	-66.5807299665167	-4.33426747304751	-5.56829714106297	NA	NA	-4.33426747304751	-5.56829714106297
context_limited_vs_internal_layer	context_limited	1	NA	1	6	3	56	13	-4.48576350731261	-4.63418316158586	-4.6293451963564	-4.64195801183098	-0.0126128154745802	-0.00777485024511915	NA	NA	-0.0126128154745802	-0.00777485024511915	-58.3149255950639	-60.2443811006162	-60.1814875526332	-60.3454541538027	-0.163966601169541	-0.101073053186546	NA	NA	-0.163966601169541	-0.101073053186546
context_limited_vs_internal_layer	context_limited	1	NA	1	6	4	55	14	-4.50098795230378	-4.5125962715087	-4.70171026711114	-5.10048675716988	-0.398776490058739	-0.587890485661184	NA	NA	-0.398776490058739	-0.587890485661184	-63.0138313322529	-63.1763478011218	-65.823943739556	-71.4068146003784	-5.58287086082235	-8.23046679925658	NA	NA	-5.58287086082235	-8.23046679925658
context_limited_vs_internal_layer	context_limited	1	NA	1	6	5	55	14	-4.47332100027648	-5.22775764023837	-4.44738001669991	-6.08088287901323	-1.63350286231332	-0.853125238774856	NA	NA	-1.63350286231332	-0.853125238774856	-62.6264940038707	-73.1886069633372	-62.2633202337987	-85.1323603061852	-22.8690400723865	-11.943753342848	NA	NA	-22.8690400723865	-11.943753342848
context_limited_vs_internal_layer	context_limited	1	NA	1	7	1	55	14	-5.29240978175123	-6.29104369746201	-5.41848823295437	-7.1389842507496	-1.72049601779523	-0.847940553287591	NA	NA	-1.72049601779523	-0.847940553287591	-74.0937369445172	-88.0746117644681	-75.8588352613612	-99.9457795104944	-24.0869442491332	-11.8711677460263	NA	NA	-24.0869442491332	-11.8711677460263
context_limited_vs_internal_layer	context_limited	1	NA	1	7	2	55	14	-4.29064189756782	-4.35803091610383	-4.46855017450372	-4.74479974818608	-0.276249573682358	-0.386768832082244	NA	NA	-0.276249573682358	-0.386768832082244	-60.0689865659494	-61.0124328254537	-62.5597024430521	-66.4271964746051	-3.86749403155299	-5.41476364915141	NA	NA	-3.86749403155299	-5.41476364915141
context_limited_vs_internal_layer	context_limited	1	NA	1	7	3	56	13	-4.48576350731261	-4.63418316158586	-4.66148043717924	-4.68519051686848	-0.0237100796892431	-0.0510073552826205	NA	NA	-0.0237100796892431	-0.0510073552826205	-58.3149255950639	-60.2443811006162	-60.5992456833301	-60.9074767192902	-0.308231035960155	-0.663095618674063	NA	NA	-0.308231035960155	-0.663095618674063
context_limited_vs_internal_layer	context_limited	1	NA	1	7	4	55	14	-4.50098795230378	-4.5125962715087	-4.75385433678364	-5.1604531017087	-0.406598764925058	-0.647856830200001	NA	NA	-0.406598764925058	-0.647856830200001	-63.0138313322529	-63.1763478011218	-66.553960714971	-72.2463434239218	-5.6923827089508	-9.06999562280001	NA	NA	-5.6923827089508	-9.06999562280001
context_limited_vs_internal_layer	context_limited	1	NA	1	7	5	55	14	-4.47332100027648	-5.22775764023837	-4.42667568372745	-5.84090480213493	-1.41422911840748	-0.613147161896554	NA	NA	-1.41422911840748	-0.613147161896554	-62.6264940038707	-73.1886069633372	-61.9734595721843	-81.772667229889	-19.7992076577047	-8.58406026655176	NA	NA	-19.7992076577047	-8.58406026655176
context_limited_vs_internal_layer	context_limited	1	NA	1	8	1	55	14	-5.29240978175123	-6.29104369746201	-5.36509885233074	-6.70111986559904	-1.3360210132683	-0.410076168137029	NA	NA	-1.3360210132683	-0.410076168137029	-74.0937369445172	-88.0746117644681	-75.1113839326303	-93.8156781183865	-18.7042941857562	-5.7410663539184	NA	NA	-18.7042941857562	-5.7410663539184
context_limited_vs_internal_layer	context_limited	1	NA	1	8	2	55	14	-4.29064189756782	-4.35803091610383	-4.42170929130908	-4.5992220035094	-0.177512712200321	-0.241191087405562	NA	NA	-0.177512712200321	-0.241191087405562	-60.0689865659494	-61.0124328254537	-61.9039300783271	-64.3891080491316	-2.4851779708045	-3.37667522367788	NA	NA	-2.4851779708045	-3.37667522367788
context_limited_vs_internal_layer	context_limited	1	NA	1	8	3	56	13	-4.48576350731261	-4.63418316158586	-4.58705860432528	-4.67356763511418	-0.0865090307889034	-0.0393844735283198	NA	NA	-0.0865090307889034	-0.0393844735283198	-58.3149255950639	-60.2443811006162	-59.6317618562286	-60.7563792564843	-1.12461740025576	-0.511998155868163	NA	NA	-1.12461740025576	-0.511998155868163
context_limited_vs_internal_layer	context_limited	1	NA	1	8	4	55	14	-4.50098795230378	-4.5125962715087	-4.78190143078753	-5.30850503259453	-0.526603601807008	-0.795908761085835	NA	NA	-0.526603601807008	-0.795908761085835	-63.0138313322529	-63.1763478011218	-66.9466200310254	-74.3190704563235	-7.37245042529811	-11.1427226552017	NA	NA	-7.37245042529811	-11.1427226552017
context_limited_vs_internal_layer	context_limited	1	NA	1	8	5	55	14	-4.47332100027648	-5.22775764023837	-4.60840185706644	-6.24134272701375	-1.63294086994731	-1.01358508677537	NA	NA	-1.63294086994731	-1.01358508677537	-62.6264940038707	-73.1886069633372	-64.5176259989301	-87.3787981781924	-22.8611721792623	-14.1901912148552	NA	NA	-22.8611721792623	-14.1901912148552
context_limited_vs_internal_layer	context_limited	1	NA	1	9	1	55	14	-5.29240978175123	-6.29104369746201	-5.35009163232518	-6.48616878163108	-1.1360771493059	-0.195125084169069	NA	NA	-1.1360771493059	-0.195125084169069	-74.0937369445172	-88.0746117644681	-74.9012828525525	-90.8063629428351	-15.9050800902826	-2.73175117836698	NA	NA	-15.9050800902826	-2.73175117836698
context_limited_vs_internal_layer	context_limited	1	NA	1	9	2	55	14	-4.29064189756782	-4.35803091610383	-4.424919379381	-4.46196056404587	-0.0370411846648704	-0.103929647942031	NA	NA	-0.0370411846648704	-0.103929647942031	-60.0689865659494	-61.0124328254537	-61.9488713113339	-62.4674478966421	-0.518576585308189	-1.45501507118843	NA	NA	-0.518576585308189	-1.45501507118843
context_limited_vs_internal_layer	context_limited	1	NA	1	9	3	56	13	-4.48576350731261	-4.63418316158586	-4.66460925214565	-4.7140130313378	-0.049403779192156	-0.0798298697519435	NA	NA	-0.049403779192156	-0.0798298697519435	-58.3149255950639	-60.2443811006162	-60.6399202778934	-61.2821694073914	-0.642249129498019	-1.03778830677526	NA	NA	-0.642249129498019	-1.03778830677526
context_limited_vs_internal_layer	context_limited	1	NA	1	9	4	55	14	-4.50098795230378	-4.5125962715087	-4.69989915885476	-5.225143380142	-0.525244221287238	-0.712547108633304	NA	NA	-0.525244221287238	-0.712547108633304	-63.0138313322529	-63.1763478011218	-65.7985882239667	-73.152007321988	-7.35341909802133	-9.97565952086627	NA	NA	-7.35341909802133	-9.97565952086627
context_limited_vs_internal_layer	context_limited	1	NA	1	9	5	55	14	-4.47332100027648	-5.22775764023837	-4.57390741823104	-5.99405214253272	-1.42014472430168	-0.766294502294349	NA	NA	-1.42014472430168	-0.766294502294349	-62.6264940038707	-73.1886069633372	-64.0347038552346	-83.9167299954581	-19.8820261402235	-10.7281230321209	NA	NA	-19.8820261402235	-10.7281230321209
context_limited_vs_internal_layer	context_limited	1	NA	1	10	1	55	14	-5.29240978175123	-6.29104369746201	-5.39663148600437	-6.70830232980828	-1.31167084380391	-0.417258632346268	NA	NA	-1.31167084380391	-0.417258632346268	-74.0937369445172	-88.0746117644681	-75.5528408040612	-93.9162326173159	-18.3633918132547	-5.84162085284775	NA	NA	-18.3633918132547	-5.84162085284775
context_limited_vs_internal_layer	context_limited	1	NA	1	10	2	55	14	-4.29064189756782	-4.35803091610383	-4.4704965712787	-4.47184085083142	-0.00134427955271654	-0.113809934727585	NA	NA	-0.00134427955271654	-0.113809934727585	-60.0689865659494	-61.0124328254537	-62.5869519979018	-62.6057719116399	-0.0188199137380352	-1.59333908618619	NA	NA	-0.0188199137380352	-1.59333908618619
context_limited_vs_internal_layer	context_limited	1	NA	1	10	3	56	13	-4.48576350731261	-4.63418316158586	-4.8133710700393	-4.83313177631353	-0.01976070627423	-0.198948614727672	NA	NA	-0.01976070627423	-0.198948614727672	-58.3149255950639	-60.2443811006162	-62.5738239105109	-62.8307130920759	-0.256889181564993	-2.58633199145974	NA	NA	-0.256889181564993	-2.58633199145974
context_limited_vs_internal_layer	context_limited	1	NA	1	10	4	55	14	-4.50098795230378	-4.5125962715087	-4.56429203732462	-4.92971510461239	-0.365423067287766	-0.41711883310369	NA	NA	-0.365423067287766	-0.41711883310369	-63.0138313322529	-63.1763478011218	-63.9000885225447	-69.0160114645734	-5.11592294202872	-5.83966366345167	NA	NA	-5.11592294202872	-5.83966366345167
context_limited_vs_internal_layer	context_limited	1	NA	1	10	5	55	14	-4.47332100027648	-5.22775764023837	-4.48832735197952	-5.55903596073761	-1.07070860875809	-0.331278320499238	NA	NA	-1.07070860875809	-0.331278320499238	-62.6264940038707	-73.1886069633372	-62.8365829277133	-77.8265034503266	-14.9899205226132	-4.63789648698933	NA	NA	-14.9899205226132	-4.63789648698933
context_limited_vs_internal_layer	context_limited	1	NA	1	11	1	55	14	-5.29240978175123	-6.29104369746201	-5.37135161562745	-6.53610727382984	-1.16475565820239	-0.245063576367835	NA	NA	-1.16475565820239	-0.245063576367835	-74.0937369445172	-88.0746117644681	-75.1989226187843	-91.5055018336178	-16.3065792148335	-3.43089006914968	NA	NA	-16.3065792148335	-3.43089006914968
context_limited_vs_internal_layer	context_limited	1	NA	1	11	2	55	14	-4.29064189756782	-4.35803091610383	-4.5940361501293	-4.58090863824177	0.0131275118875251	-0.22287772213794	NA	NA	0.0131275118875251	-0.22287772213794	-60.0689865659494	-61.0124328254537	-64.3165061018102	-64.1327209353848	0.183785166425366	-3.12028810993115	NA	NA	0.183785166425366	-3.12028810993115
context_limited_vs_internal_layer	context_limited	1	NA	1	11	3	56	13	-4.48576350731261	-4.63418316158586	-4.92829297152051	-4.97756446392156	-0.0492714924010471	-0.343381302335699	NA	NA	-0.0492714924010471	-0.343381302335699	-58.3149255950639	-60.2443811006162	-64.0678086297666	-64.7083380309803	-0.640529401213612	-4.46395693036408	NA	NA	-0.640529401213612	-4.46395693036408
