ngram_context	context_limited_context	fold	n_train	n_test	ll_m0_mean	ll_m0_a_mean	ll_m0_b_mean	ll_joint_mean	delta_a_given_b_mean	delta_b_given_a_mean	ll_m0_sum	ll_m0_a_sum	ll_m0_b_sum	ll_joint_sum	delta_a_given_b_sum	delta_b_given_a_sum
2	1	10	9020	1003	-4.59685640884669	-4.58520447342956	-4.55887331381315	-4.56016867971933	-0.00129536590618162	0.0250357937102308	-4610.64697807323	-4598.96008684985	-4572.54993375459	-4573.84918575848	-1.29925200389971	25.1109010913615
2	2	1	9020	1003	-4.67496332935886	-4.655745863458	-4.64016390679602	-4.64090484106098	-0.000740934264954696	0.0148410223970163	-4688.98821934694	-4669.71310104837	-4654.08439851641	-4654.82755558416	-0.743157067749962	14.8855454642071
2	2	2	9021	1002	-4.65441373779026	-4.63398764299526	-4.61931942462395	-4.61971863924283	-0.000399214618874488	0.0142690037524362	-4663.72256526584	-4643.25561828125	-4628.5580634732	-4628.95807652131	-0.400013048111759	14.2975417599409
2	2	3	9021	1002	-4.62908296241621	-4.61590279066234	-4.60825887203991	-4.60905787850508	-0.00079900646517217	0.00684491215726446	-4638.34112834104	-4625.13459624367	-4617.47538978399	-4618.27599426209	-0.800604478102287	6.85860198157843
2	2	4	9021	1002	-4.66287414101818	-4.64399092096012	-4.62465923604926	-4.62450338194069	0.000155854108571774	0.0194875390194333	-4672.19988930021	-4653.27890280205	-4633.90855452136	-4633.75238870457	0.156165816789326	19.5265140974725
2	2	5	9020	1003	-4.68724920810348	-4.66438036175495	-4.64678845064538	-4.64671413675722	7.43138881569294e-05	0.01766622499773	-4701.31095572779	-4678.37350284021	-4660.72881599731	-4660.65427916749	0.074536829821227	17.7192236727233
2	2	6	9021	1002	-4.63890251008141	-4.63014300183466	-4.59888590716242	-4.59880381992397	8.20872384457161e-05	0.031339181910691	-4648.18031510157	-4639.40328783833	-4608.08367897674	-4608.00142756382	0.0822514129222327	31.4018602745127
2	2	7	9021	1002	-4.6344814523759	-4.61936119889151	-4.60440616686455	-4.60447768138081	-7.15145162617503e-05	0.0148835175106985	-4643.75041528065	-4628.59992128929	-4613.61497919828	-4613.68663674358	-0.0716575452943289	14.9132845457198
2	2	8	9021	1002	-4.68009117999612	-4.65256116715512	-4.64022667238704	-4.64115599778525	-0.000929325398211667	0.0114051693698682	-4689.45136235612	-4661.86628948943	-4649.50712573182	-4650.43830978082	-0.931184049009062	11.4279797086074
2	2	9	9021	1002	-4.61422589847553	-4.60120838971022	-4.59746784175749	-4.59939922108546	-0.00193137932796983	0.00180916862476455	-4623.45435027248	-4610.41080648964	-4606.662777441	-4608.59801952763	-1.93524208662529	1.8127869620148
2	2	10	9020	1003	-4.59685640884669	-4.58520447342956	-4.57040316933797	-4.57002595453627	0.000377214801701165	0.0151785188932854	-4610.64697807323	-4598.96008684985	-4584.11437884599	-4583.73603239988	0.378346446106661	15.2240544499655
2	4	1	9020	1003	-4.67496332935886	-4.655745863458	-4.64504865995675	-4.64422434469884	0.000824315257908381	0.0115215187591513	-4688.98821934694	-4669.71310104837	-4658.98380593662	-4658.15701773294	0.826788203681645	11.5560833154286
2	4	2	9021	1002	-4.65441373779026	-4.63398764299526	-4.61513623363385	-4.61520337768955	-6.7144055702073e-05	0.0187842653057153	-4663.72256526584	-4643.25561828125	-4624.36650610111	-4624.43378444493	-0.0672783438130864	18.8218338363267
2	4	3	9021	1002	-4.62908296241621	-4.61590279066234	-4.60507811045472	-4.60477719133138	0.00030091912333674	0.0111255993309651	-4638.34112834104	-4625.13459624367	-4614.28826667562	-4613.98674571404	0.301520961583265	11.1478505296272
